Manila,343
"Pézenas",343
Yao,343
Charenton,342
Cagnes-sur-Mer,341
"Cambridge (Mass",341
Aachen,340
"La Geneytouse",340
Rothomagi,340
"Pont-à-Mousson",339
Lagny-sur-Marne,338
"Le Coteau",338
Luneray,337
"Sàigòn",337
"İstanbul",337
Madison,336
Rambouill,336
Apt,335
Damas,334
Londyn,334
"Königsberg Pr",333
"La Flèche",332
"Maulévrier",332
"Ohlau i. Schl",332
Lierre,331
Manosque,331
Catania,330
Romainville,329
Salzburg,329
Alfortville,328
Bucuresti,328
Pithiviers,328
"Sélestat",327
Tegucigalpa,327
"Vitry-le-François",327
Annonay,326
Dorpat,326
"Hong Kong",326
Bassac,324
Bron,324
Easton,324
Peking,324
"Cornellà de Llobregat (Espagne",323
Port-au-Prince,323
Meylan,322
Tournus,321
Boulogne-sur-mer,320
Milhaud,320
"Précy-sous-Thil",320
Bar-sur-Aube,318
Kopenhagen,318
Basle,317
"Bierges (Belgique",317
Bobigny,317
Charlieu,317
Gelnhausen,317
"Sables-d'Or-les-Pins",317
Franequerae,316
"Le Cann",316
"Châteaudun",315
"Chapel Hill",314
"Châteauroux-les-Alpes",314
Danzig,314
Mirecourt,314
"Péronne",314
"Saint-Chéron",314
"Béthune",313
"La Courneuve",313
"Plouzané",313
Saint-Julien-Molin-Mol,313
"Speyer a. Rh",313
Warszawa),312
"Leipzig : J. A. Barth",311
Poligny,311
Coudray-Macouard,310
"La Madeleine",310
"Los Angeles",310
Pollestres,309
Chauvigny,308
Etampes,308
"Halle a. d. S",307
Noyon,307
"Haroué",306
Remiremont,306
Steenvoorde,306
"Milly-la-Forêt",305
Pr,305
"Saint-Clément",304
Parmain,303
Ultrajecti,303
Argentan,302
"Pétrograd",302
"Saint-Maurice (Suisse",302
Turquant,302
"Basel : Karger",301
Maisons-Laffitte,301
"Le Vésin",300
Reutlingen,300
"La Plata",299
Marcq-en-Baroeul,299
"Saint-Étienne-de-Fougères",298
Ferrara,297
Puiseaux,297
Flers,296
Moskva,296
Noribergae,296
Vilnius,296
"Châtillon-sous-Bagneux",295
Katowice,295
Romans,295
"Saint-Raphaël",295
Argentinae,294
"Fougères",294
Belgrade,293
Champs-sur-Marne,292
Go,292
Lognes,292
Szeged,292
Vence,292
Gourbeyre,291
"Berlin : Pfau",290
Yv,289
Avallon,288
Lambersart,288
Westminster,288
"Bleicherode a. H. : Nieft",287
Pavia,287
Vicenza,285
Brussels,284
"Chaillé-sous-les-Ormeaux",284
Douarnenez,284
Stanford,284
Cadomi,283
Dreux,283
"Louvain-la-Neuve (Belgique",283
"St. P",283
"Château-Gontier",282
Charols,281
"Città del Vaticano",281
Helsingforsiae,281
Konstanz,281
"Saint-Clément-de-Rivière",281
Shanghai,281
Trappes,281
